Ticket_ID,Device_ID,Timestamp,Description,Is_Root_Cause
79505dc1,ONT-02007,2025-12-29 13:07:00,Khách hàng báo chậm,0
a1001d61,ONT-00506,2025-12-29 13:12:00,Upgrade Firmware,0
d16bb62e,ONT-01470,2025-12-29 13:18:00,Kiểm tra định tuyến,0
51183e24,ONT-02469,2025-12-29 13:25:00,Kiểm tra định tuyến,0
4ea61169,ONT-02672,2025-12-29 13:27:00,Khách hàng báo chậm,0
cf1037c1,ONT-02438,2025-12-29 13:43:00,Khách hàng báo chậm,0
708a12ce,ONT-01913,2025-12-29 13:52:00,Khách hàng báo chậm,0
c2cae2b7,ONT-02709,2025-12-29 13:52:00,Upgrade Firmware,0
2f4963dd,ONT-02294,2025-12-29 13:57:00,Bảo trì có kế hoạch,0
a176eaae,ONT-02001,2025-12-29 14:02:00,Khách hàng báo chậm,0
4ec249d7,ONT-01069,2025-12-29 14:03:00,Thay đổi mật khẩu wifi,0
270778c4,ONT-02846,2025-12-29 14:20:00,Upgrade Firmware,0
c9c4efb5,AGG-007,2025-12-29 14:22:00,Cấu hình VLAN,0
0f577bfe,ONT-00316,2025-12-29 14:36:00,Reset port theo yêu cầu,0
42617769,ONT-01718,2025-12-29 14:40:00,Kiểm tra định tuyến,0
74e237cc,ONT-00664,2025-12-29 14:46:00,Thay đổi mật khẩu wifi,0
ec196b42,ONT-01876,2025-12-29 14:47:00,Kiểm tra định tuyến,0
2abcf358,ONT-00998,2025-12-29 14:52:00,Khách hàng báo chậm,0
6816455d,ONT-00722,2025-12-29 14:52:00,Upgrade Firmware,0
6f559b71,ONT-00227,2025-12-29 14:53:00,Bảo trì có kế hoạch,0
56912d1d,ONT-00662,2025-12-29 15:06:00,Kiểm tra tín hiệu,0
02acc13f,ONT-01612,2025-12-29 15:12:00,Cấu hình VLAN,0
07143176,ONT-01538,2025-12-29 15:13:00,Kiểm tra định tuyến,0
5ab85812,ONT-01929,2025-12-29 15:15:00,Cấu hình VLAN,0
74b68d56,ONT-01154,2025-12-29 15:19:00,Upgrade Firmware,0
1ccb4d66,ONT-01424,2025-12-29 15:20:00,Khách hàng báo chậm,0
12bfaa37,ONT-00841,2025-12-29 15:21:00,Kiểm tra tín hiệu,0
b07719a1,ACCESS-0071,2025-12-29 15:29:00,High Optical Loss (-35dBm),1
b5d17f97,ONT-02566,2025-12-29 15:29:06,ERROR_Lost 100%,0
6c6ea250,ONT-02044,2025-12-29 15:29:29,ERROR_Lost 100%,0
6b68f955,ONT-00502,2025-12-29 15:29:33,ERROR_Lost 100%,0
7bd333e8,ONT-02838,2025-12-29 15:29:33,ERROR_Lost 100%,0
9ce5520b,ONT-01550,2025-12-29 15:30:00,ERROR_Lost 100%,0
0a29596a,ONT-00137,2025-12-29 15:30:00,Khách hàng báo chậm,0
e915345e,ONT-02870,2025-12-29 15:30:20,ERROR_Lost 100%,0
af425314,ONT-02365,2025-12-29 15:30:25,ERROR_Lost 100%,0
2f986ebc,ONT-01721,2025-12-29 15:30:31,ERROR_Lost 100%,0
620b08b2,ONT-01817,2025-12-29 15:31:14,ERROR_Lost 100%,0
da5fd27d,ONT-02378,2025-12-29 15:31:15,ERROR_Lost 100%,0
e5345e8b,ONT-00077,2025-12-29 15:31:20,ERROR_Lost 100%,0
d9ea32a9,ONT-00307,2025-12-29 15:31:22,ERROR_Lost 100%,0
7088e137,ONT-00795,2025-12-29 15:32:18,ERROR_Lost 100%,0
ee24c80e,ONT-00456,2025-12-29 15:32:20,ERROR_Lost 100%,0
1484d2a9,ONT-02872,2025-12-29 15:32:26,ERROR_Lost 100%,0
09be7a70,ONT-00752,2025-12-29 15:32:26,ERROR_Lost 100%,0
643da470,ONT-00927,2025-12-29 15:32:36,ERROR_Lost 100%,0
dc31bd63,ONT-00265,2025-12-29 15:32:40,ERROR_Lost 100%,0
1fe25b68,ONT-00468,2025-12-29 15:32:41,ERROR_Lost 100%,0
53e36f7e,ONT-01556,2025-12-29 15:32:45,ERROR_Lost 100%,0
834ebe30,ONT-01555,2025-12-29 15:32:48,ERROR_Lost 100%,0
3c328452,ONT-00877,2025-12-29 15:32:52,ERROR_Lost 100%,0
22d83be0,ONT-00082,2025-12-29 15:33:00,Kiểm tra tín hiệu,0
c91e7c51,ONT-01551,2025-12-29 15:33:11,ERROR_Lost 100%,0
38901767,ONT-00134,2025-12-29 15:33:42,ERROR_Lost 100%,0
845be561,ONT-00751,2025-12-29 15:33:55,ERROR_Lost 100%,0
28e3489f,ONT-01506,2025-12-29 15:37:00,Kiểm tra tín hiệu,0
988a5652,ONT-02975,2025-12-29 15:47:00,Khách hàng báo chậm,0
815d28eb,ONT-02349,2025-12-29 15:48:00,Kiểm tra tín hiệu,0
14937c49,ONT-00662,2025-12-29 15:49:00,Cấu hình VLAN,0
6c3038a9,ONT-01272,2025-12-29 15:51:00,Khách hàng báo chậm,0
7c061806,ONT-02230,2025-12-29 15:54:00,Bảo trì có kế hoạch,0
4761d80a,ONT-01053,2025-12-29 15:58:00,Thay đổi mật khẩu wifi,0
eaa11273,ONT-02592,2025-12-29 16:03:00,Thay đổi gói cước,0
576472a4,ONT-01104,2025-12-29 16:05:00,Bảo trì có kế hoạch,0
675e0884,AGG-013,2025-12-29 16:06:00,Power Supply Failure,1
6d8ddd23,ONT-00214,2025-12-29 16:06:01,ERROR_Lost 100%,0
20e29b1c,ONT-00040,2025-12-29 16:06:04,ERROR_Lost 100%,0
8233305b,ONT-01656,2025-12-29 16:06:07,ERROR_Lost 100%,0
233ed5a7,ONT-00296,2025-12-29 16:06:09,ERROR_Lost 100%,0
8579e074,ONT-01266,2025-12-29 16:06:11,ERROR_Lost 100%,0
5cd7a86f,ONT-02224,2025-12-29 16:06:13,ERROR_Lost 100%,0
6dd09054,ONT-01835,2025-12-29 16:06:14,ERROR_Lost 100%,0
2f95467c,ONT-01689,2025-12-29 16:06:15,ERROR_Lost 100%,0
0a4247db,ONT-02422,2025-12-29 16:06:16,ERROR_Lost 100%,0
3f8ff9d5,ONT-02808,2025-12-29 16:06:17,ERROR_Lost 100%,0
faeeb1e5,ONT-01903,2025-12-29 16:06:22,ERROR_Lost 100%,0
d3689a80,ONT-00091,2025-12-29 16:06:22,ERROR_Lost 100%,0
e69045c0,ONT-00734,2025-12-29 16:06:24,ERROR_Lost 100%,0
b43bfb36,ONT-00178,2025-12-29 16:06:24,ERROR_Lost 100%,0
be07b349,ONT-00685,2025-12-29 16:06:25,ERROR_Lost 100%,0
2f145607,ONT-01581,2025-12-29 16:06:26,ERROR_Lost 100%,0
6d25eb4d,ONT-00589,2025-12-29 16:06:31,ERROR_Lost 100%,0
ccb4edd0,ONT-01633,2025-12-29 16:06:32,ERROR_Lost 100%,0
ac527bb3,ONT-01016,2025-12-29 16:06:34,ERROR_Lost 100%,0
3e8dad7b,ONT-02599,2025-12-29 16:06:36,ERROR_Lost 100%,0
add91158,ACCESS-0075,2025-12-29 16:06:36,Link Down,0
df4d5f1c,ONT-01197,2025-12-29 16:06:36,ERROR_Lost 100%,0
f2a503ca,ONT-01296,2025-12-29 16:06:37,ERROR_Lost 100%,0
153a0258,ONT-00017,2025-12-29 16:06:38,ERROR_Lost 100%,0
96ae7bf3,ONT-00712,2025-12-29 16:06:38,ERROR_Lost 100%,0
3cb78def,ONT-01429,2025-12-29 16:06:38,ERROR_Lost 100%,0
024ec9ca,ONT-02135,2025-12-29 16:06:38,ERROR_Lost 100%,0
2b05bbc0,ONT-00645,2025-12-29 16:06:39,ERROR_Lost 100%,0
0581dfb0,ONT-01701,2025-12-29 16:06:44,ERROR_Lost 100%,0
87e34b34,ONT-01431,2025-12-29 16:06:46,ERROR_Lost 100%,0
616286f3,ONT-01782,2025-12-29 16:06:48,ERROR_Lost 100%,0
f4af0d2b,ONT-02441,2025-12-29 16:06:51,ERROR_Lost 100%,0
d06042d2,ONT-00229,2025-12-29 16:06:53,ERROR_Lost 100%,0
4bc9b3f4,ONT-00581,2025-12-29 16:06:57,ERROR_Lost 100%,0
a31e8a2d,ONT-01321,2025-12-29 16:07:02,ERROR_Lost 100%,0
cb017d0a,ACCESS-0068,2025-12-29 16:07:04,Link Down,0
74d8a6c6,ONT-02151,2025-12-29 16:07:04,ERROR_Lost 100%,0
df9cce99,ONT-01765,2025-12-29 16:07:05,ERROR_Lost 100%,0
b9650663,ONT-02981,2025-12-29 16:07:06,ERROR_Lost 100%,0
e6283abc,ONT-02419,2025-12-29 16:07:10,ERROR_Lost 100%,0
4819e0a1,ONT-01048,2025-12-29 16:07:15,ERROR_Lost 100%,0
96aba44a,ONT-02715,2025-12-29 16:07:15,ERROR_Lost 100%,0
ce734814,ACCESS-0012,2025-12-29 16:07:17,Link Down,0
e92e95fa,ONT-00769,2025-12-29 16:07:17,ERROR_Lost 100%,0
53788956,ONT-02533,2025-12-29 16:07:18,ERROR_Lost 100%,0
4097689b,ONT-00670,2025-12-29 16:07:18,ERROR_Lost 100%,0
9546884f,ONT-01483,2025-12-29 16:07:20,ERROR_Lost 100%,0
1b5b2160,ONT-01977,2025-12-29 16:07:21,ERROR_Lost 100%,0
927b77cd,ONT-00409,2025-12-29 16:07:27,ERROR_Lost 100%,0
01703b19,ONT-00813,2025-12-29 16:07:28,ERROR_Lost 100%,0
a01223d9,ONT-00246,2025-12-29 16:07:34,ERROR_Lost 100%,0
323bc569,ONT-02951,2025-12-29 16:07:35,ERROR_Lost 100%,0
b4920823,ONT-01289,2025-12-29 16:07:38,ERROR_Lost 100%,0
459a324d,ONT-00872,2025-12-29 16:07:39,ERROR_Lost 100%,0
7d80836b,ONT-01052,2025-12-29 16:07:39,ERROR_Lost 100%,0
47cbec61,ONT-02171,2025-12-29 16:07:42,ERROR_Lost 100%,0
4facb381,ONT-00399,2025-12-29 16:07:48,ERROR_Lost 100%,0
5ed14918,ONT-01749,2025-12-29 16:07:49,ERROR_Lost 100%,0
e678c6d0,ONT-02376,2025-12-29 16:07:50,ERROR_Lost 100%,0
87ca6c30,ONT-01965,2025-12-29 16:07:51,ERROR_Lost 100%,0
7c15374e,ONT-00370,2025-12-29 16:07:53,ERROR_Lost 100%,0
60eb54b2,ONT-02935,2025-12-29 16:07:53,ERROR_Lost 100%,0
da2cb28d,ONT-00375,2025-12-29 16:07:57,ERROR_Lost 100%,0
d7e2bc32,ONT-00542,2025-12-29 16:08:05,ERROR_Lost 100%,0
74823d9a,ONT-00735,2025-12-29 16:08:16,ERROR_Lost 100%,0
7e0c704c,ONT-02432,2025-12-29 16:08:17,ERROR_Lost 100%,0
c0d20a32,ONT-00462,2025-12-29 16:08:17,ERROR_Lost 100%,0
1b3d96f0,ONT-02633,2025-12-29 16:08:19,ERROR_Lost 100%,0
604a4c80,ONT-01768,2025-12-29 16:08:19,ERROR_Lost 100%,0
dd0ce095,ONT-02725,2025-12-29 16:08:22,ERROR_Lost 100%,0
2f9ba98c,ONT-01946,2025-12-29 16:08:22,ERROR_Lost 100%,0
aea6ed71,ONT-02175,2025-12-29 16:08:28,ERROR_Lost 100%,0
c03c9bf7,ONT-00758,2025-12-29 16:08:29,ERROR_Lost 100%,0
db7c1e2a,ONT-00287,2025-12-29 16:08:33,ERROR_Lost 100%,0
0ab7ec21,ONT-02586,2025-12-29 16:08:33,ERROR_Lost 100%,0
4dca6d22,ONT-02806,2025-12-29 16:08:34,ERROR_Lost 100%,0
7e02b587,ONT-00660,2025-12-29 16:08:40,ERROR_Lost 100%,0
ec90258d,ONT-00728,2025-12-29 16:08:42,ERROR_Lost 100%,0
04575414,ONT-02588,2025-12-29 16:08:43,ERROR_Lost 100%,0
9920f638,ONT-00486,2025-12-29 16:08:43,ERROR_Lost 100%,0
8c357231,ONT-02549,2025-12-29 16:08:45,ERROR_Lost 100%,0
cd759189,ONT-02802,2025-12-29 16:08:50,ERROR_Lost 100%,0
be861430,ONT-00825,2025-12-29 16:08:52,ERROR_Lost 100%,0
45858ef8,ONT-01218,2025-12-29 16:08:55,ERROR_Lost 100%,0
6fc0e49d,ONT-00953,2025-12-29 16:08:55,ERROR_Lost 100%,0
42970bbe,ONT-02101,2025-12-29 16:09:00,ERROR_Lost 100%,0
929ecff8,ACCESS-0063,2025-12-29 16:09:00,Link Down,0
ce233331,ONT-01183,2025-12-29 16:09:05,ERROR_Lost 100%,0
2415c668,ONT-01716,2025-12-29 16:09:07,ERROR_Lost 100%,0
8a9f96af,ONT-01160,2025-12-29 16:09:11,ERROR_Lost 100%,0
6088a59b,ONT-01819,2025-12-29 16:09:12,ERROR_Lost 100%,0
e95fc436,ONT-01772,2025-12-29 16:09:13,ERROR_Lost 100%,0
71b4e3a4,ONT-00796,2025-12-29 16:09:16,ERROR_Lost 100%,0
90816957,ONT-00826,2025-12-29 16:09:16,ERROR_Lost 100%,0
940c2437,ONT-01908,2025-12-29 16:09:16,ERROR_Lost 100%,0
446e6b78,ONT-02201,2025-12-29 16:09:17,ERROR_Lost 100%,0
62556805,ONT-01138,2025-12-29 16:09:18,ERROR_Lost 100%,0
b5a91731,ONT-01997,2025-12-29 16:09:18,ERROR_Lost 100%,0
6c8d9f2f,ONT-01087,2025-12-29 16:09:18,ERROR_Lost 100%,0
918ded24,ONT-01360,2025-12-29 16:09:18,ERROR_Lost 100%,0
d5d49b20,ONT-01283,2025-12-29 16:09:20,ERROR_Lost 100%,0
0f99f901,ONT-02305,2025-12-29 16:09:22,ERROR_Lost 100%,0
12b0c7f1,ONT-00162,2025-12-29 16:09:23,ERROR_Lost 100%,0
95023627,ONT-01363,2025-12-29 16:09:24,ERROR_Lost 100%,0
8fe19f27,ONT-01959,2025-12-29 16:09:24,ERROR_Lost 100%,0
c5645637,ONT-02703,2025-12-29 16:09:26,ERROR_Lost 100%,0
663042b0,ONT-01452,2025-12-29 16:09:28,ERROR_Lost 100%,0
3dc6d50a,ONT-01718,2025-12-29 16:09:30,ERROR_Lost 100%,0
9e5e843f,ONT-00046,2025-12-29 16:09:35,ERROR_Lost 100%,0
5b13814b,ONT-02233,2025-12-29 16:09:36,ERROR_Lost 100%,0
4946337b,ONT-00367,2025-12-29 16:09:46,ERROR_Lost 100%,0
724c566f,ONT-00328,2025-12-29 16:09:50,ERROR_Lost 100%,0
6ed5b57d,ACCESS-0098,2025-12-29 16:09:52,Link Down,0
f5c3ab47,ONT-02469,2025-12-29 16:09:54,ERROR_Lost 100%,0
f82fdfc3,ONT-01004,2025-12-29 16:10:00,ERROR_Lost 100%,0
c4d0476a,ONT-00935,2025-12-29 16:10:08,ERROR_Lost 100%,0
d8a56bda,ONT-02881,2025-12-29 16:10:14,ERROR_Lost 100%,0
36429169,ONT-02585,2025-12-29 16:10:15,ERROR_Lost 100%,0
b33765f2,ONT-02999,2025-12-29 16:10:15,ERROR_Lost 100%,0
d562cd55,ONT-00440,2025-12-29 16:10:21,ERROR_Lost 100%,0
2ada1a3c,ONT-00915,2025-12-29 16:10:23,ERROR_Lost 100%,0
d71c1ab3,ONT-02796,2025-12-29 16:10:25,ERROR_Lost 100%,0
fab4480b,ONT-02936,2025-12-29 16:10:26,ERROR_Lost 100%,0
66024805,ONT-01232,2025-12-29 16:10:28,ERROR_Lost 100%,0
f06b7286,ONT-02931,2025-12-29 16:10:30,ERROR_Lost 100%,0
2a82137e,ONT-00973,2025-12-29 16:10:30,ERROR_Lost 100%,0
ad1bef1c,ONT-00922,2025-12-29 16:10:31,ERROR_Lost 100%,0
183fd642,ONT-01898,2025-12-29 16:10:33,ERROR_Lost 100%,0
7e4ab99a,ONT-02850,2025-12-29 16:10:33,ERROR_Lost 100%,0
774fb480,ONT-01746,2025-12-29 16:10:34,ERROR_Lost 100%,0
b677c42e,ONT-02865,2025-12-29 16:10:36,ERROR_Lost 100%,0
da63c83f,ONT-00417,2025-12-29 16:10:39,ERROR_Lost 100%,0
15346191,ONT-00054,2025-12-29 16:10:43,ERROR_Lost 100%,0
aefdcfc7,ONT-00926,2025-12-29 16:10:45,ERROR_Lost 100%,0
02a24c5c,ONT-01050,2025-12-29 16:10:45,ERROR_Lost 100%,0
0e8cd930,ONT-00111,2025-12-29 16:10:46,ERROR_Lost 100%,0
0f204fb2,ONT-02669,2025-12-29 16:10:47,ERROR_Lost 100%,0
62cad8d3,ACCESS-0091,2025-12-29 16:10:48,Link Down,0
2144bbb8,ONT-02058,2025-12-29 16:10:49,ERROR_Lost 100%,0
d9b58bc3,ONT-02548,2025-12-29 16:10:51,ERROR_Lost 100%,0
da0ab14a,ONT-00913,2025-12-29 16:10:55,ERROR_Lost 100%,0
d6038d96,ONT-00548,2025-12-29 16:10:59,ERROR_Lost 100%,0
2d930445,ONT-00458,2025-12-29 16:11:00,ERROR_Lost 100%,0
d254ef24,ONT-01598,2025-12-29 16:11:00,Cấu hình VLAN,0
fdcc6dcf,ONT-00793,2025-12-29 16:11:00,ERROR_Lost 100%,0
92b89457,ONT-00393,2025-12-29 16:11:00,ERROR_Lost 100%,0
f6626411,ONT-02566,2025-12-29 16:14:00,Kiểm tra định tuyến,0
68f8c748,ONT-01078,2025-12-29 16:16:00,Cấu hình VLAN,0
d67c5c17,ONT-01150,2025-12-29 16:17:00,Thay đổi gói cước,0
729c3723,ONT-02037,2025-12-29 16:21:00,Khách hàng báo chậm,0
6f118f04,ACCESS-0025,2025-12-29 16:31:00,Upgrade Firmware,0
5e8d17e4,ONT-00536,2025-12-29 16:33:00,Khách hàng báo chậm,0
58850291,ONT-00371,2025-12-29 16:37:00,Upgrade Firmware,0
f0f5e84e,ONT-00361,2025-12-29 16:37:00,Thay đổi mật khẩu wifi,0
680ed6d8,ONT-01783,2025-12-29 16:42:00,Kiểm tra định tuyến,0
ee4cf500,ONT-01551,2025-12-29 16:44:00,Reset port theo yêu cầu,0
0c972e02,ONT-00473,2025-12-29 16:44:00,Reset port theo yêu cầu,0
ba06daa0,ONT-01299,2025-12-29 16:45:00,Thay đổi mật khẩu wifi,0
95afe023,ACCESS-0096,2025-12-29 16:45:00,Bảo trì có kế hoạch,0
8eacc54c,ONT-02433,2025-12-29 16:46:00,Upgrade Firmware,0
61b3cd86,ONT-01778,2025-12-29 16:47:00,Cấu hình VLAN,0
97dc0861,ONT-00158,2025-12-29 17:06:00,Kiểm tra định tuyến,0
ecaec306,ONT-02170,2025-12-29 17:09:00,Reset port theo yêu cầu,0
7ad074fb,ONT-02020,2025-12-29 17:11:00,Kiểm tra định tuyến,0
94c286f7,ONT-01531,2025-12-29 17:14:00,Kiểm tra tín hiệu,0
64930067,ONT-01244,2025-12-29 17:16:00,Bảo trì có kế hoạch,0
2d87e8aa,ONT-00572,2025-12-29 17:21:00,Cấu hình VLAN,0
8eee97c1,ONT-02432,2025-12-29 17:31:00,Cấu hình VLAN,0
0e67e5c8,ONT-01354,2025-12-29 17:33:00,Cấu hình VLAN,0
0a6c960d,ONT-00338,2025-12-29 17:34:00,Reset port theo yêu cầu,0
bcca3e4c,ONT-02706,2025-12-29 17:34:00,Thay đổi gói cước,0
7c45cb92,ONT-00415,2025-12-29 17:35:00,Cấu hình VLAN,0
4ab8934d,ONT-00201,2025-12-29 17:36:00,Cấu hình VLAN,0
7440c575,ONT-01622,2025-12-29 17:36:00,Kiểm tra định tuyến,0
f1e12ddc,ONT-01104,2025-12-29 17:41:00,Upgrade Firmware,0
7288ff11,ONT-01802,2025-12-29 17:42:00,Upgrade Firmware,0
e23fcf9c,ONT-02280,2025-12-29 17:51:00,Reset port theo yêu cầu,0
30a256ae,ONT-00461,2025-12-29 17:52:00,Reset port theo yêu cầu,0
2db85b40,ONT-00353,2025-12-29 17:55:00,Kiểm tra định tuyến,0
1ca5a11b,ONT-00303,2025-12-29 18:09:00,Kiểm tra định tuyến,0
fdf8bac3,ONT-01920,2025-12-29 18:11:00,Upgrade Firmware,0
dfae4cb6,ONT-01538,2025-12-29 18:14:00,Khách hàng báo chậm,0
77eb1960,ONT-00338,2025-12-29 18:29:00,Upgrade Firmware,0
908c1865,ONT-01939,2025-12-29 18:34:00,Bảo trì có kế hoạch,0
00bb1360,ACCESS-0003,2025-12-29 18:38:00,BGP Neighbor Down,1
6ddd07fb,ONT-02028,2025-12-29 18:38:18,ERROR_Lost 100%,0
5fe3652f,ONT-02968,2025-12-29 18:38:18,ERROR_Lost 100%,0
f2569739,ONT-00197,2025-12-29 18:38:29,ERROR_Lost 100%,0
b21667c2,ONT-01838,2025-12-29 18:38:32,ERROR_Lost 100%,0
537484b2,ONT-00396,2025-12-29 18:38:48,ERROR_Lost 100%,0
b8f6d395,ONT-01598,2025-12-29 18:39:03,ERROR_Lost 100%,0
e123ba5f,ONT-02911,2025-12-29 18:39:18,ERROR_Lost 100%,0
5841ed83,ONT-01374,2025-12-29 18:39:49,ERROR_Lost 100%,0
3ceed4a3,ONT-01696,2025-12-29 18:39:59,ERROR_Lost 100%,0
8f3f52d3,ONT-00012,2025-12-29 18:40:00,ERROR_Lost 100%,0
477c818e,ONT-02184,2025-12-29 18:40:28,ERROR_Lost 100%,0
f78ef484,ONT-00771,2025-12-29 18:40:29,ERROR_Lost 100%,0
015edc7f,ONT-00248,2025-12-29 18:40:52,ERROR_Lost 100%,0
82587a98,ONT-01745,2025-12-29 18:41:08,ERROR_Lost 100%,0
d8d82cac,ONT-00036,2025-12-29 18:41:18,ERROR_Lost 100%,0
09ad6e76,ONT-02624,2025-12-29 18:41:34,ERROR_Lost 100%,0
d4027826,ONT-02724,2025-12-29 18:41:56,ERROR_Lost 100%,0
3123639a,ONT-00682,2025-12-29 18:42:00,Khách hàng báo chậm,0
eaee7ada,ONT-00501,2025-12-29 18:42:00,Upgrade Firmware,0
83150b54,ONT-00293,2025-12-29 18:42:38,ERROR_Lost 100%,0
fc705be1,ONT-00792,2025-12-29 18:42:41,ERROR_Lost 100%,0
3a94e994,ONT-01151,2025-12-29 18:42:50,ERROR_Lost 100%,0
77cb817c,ONT-00076,2025-12-29 18:42:51,ERROR_Lost 100%,0
5ab9bcd8,ONT-02105,2025-12-29 18:42:58,ERROR_Lost 100%,0
14f8aa53,ONT-02124,2025-12-29 18:47:00,Khách hàng báo chậm,0
b40e0bca,ONT-01080,2025-12-29 18:48:00,Kiểm tra định tuyến,0
27eadf66,ONT-01151,2025-12-29 18:50:00,Cấu hình VLAN,0
59fbbbf9,ONT-01728,2025-12-29 18:50:00,Thay đổi gói cước,0
9adee48a,ONT-02091,2025-12-29 18:58:00,Kiểm tra định tuyến,0
e02ef466,ONT-02318,2025-12-29 19:00:00,Khách hàng báo chậm,0
db72daf9,ACCESS-0088,2025-12-29 19:01:00,Reset port theo yêu cầu,0
54dbb252,ONT-02205,2025-12-29 19:02:00,Upgrade Firmware,0
5b9ee40f,ONT-01795,2025-12-29 19:02:00,Bảo trì có kế hoạch,0
633b2b9c,ACCESS-0007,2025-12-29 19:10:00,Thay đổi mật khẩu wifi,0
e66a170e,ONT-00243,2025-12-29 19:12:00,Kiểm tra định tuyến,0
d4cb9d15,ACCESS-0069,2025-12-29 19:16:00,Thay đổi gói cước,0
fb954bc9,ONT-01680,2025-12-29 19:27:00,Upgrade Firmware,0
d2eebaf2,ONT-01137,2025-12-29 19:30:00,Kiểm tra định tuyến,0
42de1a3b,ONT-01504,2025-12-29 19:35:00,Bảo trì có kế hoạch,0
51fec4ff,ONT-02868,2025-12-29 19:43:00,Kiểm tra định tuyến,0
1386c3b9,ONT-01074,2025-12-29 19:46:00,Thay đổi gói cước,0
959067aa,ONT-00831,2025-12-29 19:51:00,Cấu hình VLAN,0
e5a923bb,ONT-02423,2025-12-29 19:52:00,Thay đổi gói cước,0
44bc5d4b,ONT-01473,2025-12-29 20:07:00,Kiểm tra tín hiệu,0
73dde513,ONT-00018,2025-12-29 20:15:00,Upgrade Firmware,0
7513fe66,ONT-01100,2025-12-29 20:24:00,Thay đổi mật khẩu wifi,0
b03cc5b3,ONT-00447,2025-12-29 20:29:00,Thay đổi mật khẩu wifi,0
8c01c7c2,ONT-01810,2025-12-29 20:35:00,Bảo trì có kế hoạch,0
c499ed70,ONT-01990,2025-12-29 20:45:00,Khách hàng báo chậm,0
f164eb25,ONT-00503,2025-12-29 20:45:00,Cấu hình VLAN,0
3bde3a83,ONT-02671,2025-12-29 20:49:00,Kiểm tra định tuyến,0
b37c513a,ONT-02971,2025-12-29 20:49:00,Thay đổi mật khẩu wifi,0
3dd54829,ONT-00197,2025-12-29 20:50:00,Upgrade Firmware,0
318206b5,ONT-02849,2025-12-29 20:52:00,Kiểm tra định tuyến,0
32d092c3,ONT-00603,2025-12-29 21:08:00,Thay đổi mật khẩu wifi,0
c5a31100,ONT-00081,2025-12-29 21:15:00,Bảo trì có kế hoạch,0
5ebb118f,ONT-01709,2025-12-29 21:34:00,Thay đổi mật khẩu wifi,0
b2e07fa5,ONT-01277,2025-12-29 21:52:00,Thay đổi mật khẩu wifi,0
765474b2,ONT-01703,2025-12-29 21:53:00,Kiểm tra định tuyến,0
836be791,ONT-02954,2025-12-29 22:02:00,Thay đổi gói cước,0
e4dec2d6,ONT-01056,2025-12-29 22:06:00,Kiểm tra tín hiệu,0
a6de27a0,ONT-00798,2025-12-29 22:07:00,Kiểm tra tín hiệu,0
54e5ae46,ONT-01939,2025-12-29 22:10:00,Cấu hình VLAN,0
7c305b1e,ONT-01002,2025-12-29 22:12:00,Reset port theo yêu cầu,0
51de3d93,ONT-02683,2025-12-29 22:12:00,Cấu hình VLAN,0
e2f34dad,ONT-01719,2025-12-29 22:13:00,Khách hàng báo chậm,0
f511d3c8,ONT-01209,2025-12-29 22:14:00,Bảo trì có kế hoạch,0
c96f8153,ONT-00880,2025-12-29 22:15:00,Cấu hình VLAN,0
a781bc59,ONT-01109,2025-12-29 22:21:00,Khách hàng báo chậm,0
023f52b3,ONT-00869,2025-12-29 22:25:00,Kiểm tra định tuyến,0
867b284c,ONT-02530,2025-12-29 22:37:00,Kiểm tra tín hiệu,0
75bb3245,ONT-02762,2025-12-29 22:43:00,Khách hàng báo chậm,0
fbb8f065,ONT-02886,2025-12-29 22:48:00,Khách hàng báo chậm,0
83258c24,ACCESS-0089,2025-12-29 23:09:00,Fan Status Fault,1
cc4956f8,ONT-02299,2025-12-29 23:09:47,ERROR_Lost 100%,0
c6895654,ONT-00347,2025-12-29 23:10:21,ERROR_Lost 100%,0
99ce422a,ONT-00083,2025-12-29 23:10:31,ERROR_Lost 100%,0
a2b7df1f,ONT-00094,2025-12-29 23:10:33,ERROR_Lost 100%,0
2c749c3c,ONT-01156,2025-12-29 23:10:53,ERROR_Lost 100%,0
b32c4820,ONT-01744,2025-12-29 23:10:55,ERROR_Lost 100%,0
25f4b04a,ONT-02799,2025-12-29 23:11:04,ERROR_Lost 100%,0
bc46e27b,ONT-00245,2025-12-29 23:11:33,ERROR_Lost 100%,0
0f96063f,ONT-01761,2025-12-29 23:12:00,Thay đổi mật khẩu wifi,0
9fc54027,ONT-02324,2025-12-29 23:12:04,ERROR_Lost 100%,0
ea078b58,ONT-01944,2025-12-29 23:12:09,ERROR_Lost 100%,0
d484fb66,ONT-00043,2025-12-29 23:12:30,ERROR_Lost 100%,0
18d7cb81,ONT-02204,2025-12-29 23:12:31,ERROR_Lost 100%,0
81089921,ONT-02252,2025-12-29 23:12:34,ERROR_Lost 100%,0
5435241c,ONT-00201,2025-12-29 23:12:35,ERROR_Lost 100%,0
1935a54f,ONT-00969,2025-12-29 23:12:36,ERROR_Lost 100%,0
f6766895,ONT-00109,2025-12-29 23:12:44,ERROR_Lost 100%,0
24669fcb,ONT-01072,2025-12-29 23:12:47,ERROR_Lost 100%,0
1842aa81,ONT-02128,2025-12-29 23:13:00,Bảo trì có kế hoạch,0
533f8148,ONT-01236,2025-12-29 23:13:03,ERROR_Lost 100%,0
0a55e8ea,ONT-02001,2025-12-29 23:13:30,ERROR_Lost 100%,0
